H|070316|101156
10811|CBC
10811|CD
10811|DDF
10811|ECF
10811|OEW
10811|RCD
10814|CBC
10814|CD
10814|DDF
10814|ECF
10814|OEW
10814|RCD
10815|CBC
10815|CD
10815|DDF
10815|ECF
10815|OEW
10815|RCD
10817|CBC
10817|CD
10817|DDF
10817|ECF
10817|OEW
10817|RCD
10831|CBC
10831|CD
10831|DDF
10831|ECF
10831|OEW
10831|RCD
10853|CBC
10853|CD
10853|DDF
10853|ECF
10853|OEW
10853|RCD
10853|SCE
10964|CBC
10964|CD
10964|DDF
10964|ECF
10964|OEW
10966|CBC
10966|CD
10966|DDF
10966|ECF
10966|OEW
10967|CBC
10967|CD
10967|DDF
10967|ECF
10967|OEW
10976|CBC
10976|CD
10976|DDF
10976|ECF
10976|OEW
10977|CBC
10977|CD
10977|DDF
10977|ECF
10977|OEW
11003|CBC
11003|CD
11003|DDF
11003|ECF
11003|OEW
11003|RCD
11004|CBC
11004|CD
11004|DDF
11004|ECF
11004|OEW
11004|RCD
11007|CBC
11007|CD
11007|DDF
11007|ECF
11007|OEW
11007|RCD
11008|CBC
11008|CD
11008|DDF
11008|ECF
11008|OEW
11008|RCD
11011|CBC
11011|CD
11011|DDF
11011|ECF
11011|OEW
11011|RCD
11012|CBC
11012|CD
11012|DDF
11012|ECF
11012|OEW
11012|RCD
11013|CBC
11013|CD
11013|DDF
11013|ECF
11013|OEW
11013|RCD
11014|CBC
11014|CD
11014|DDF
11014|ECF
11014|OEW
11014|RCD
11015|CBC
11015|CD
11015|DDF
11015|ECF
11015|OEW
11015|RCD
11020|CBC
11020|CD
11020|DDF
11020|ECF
11020|OEW
11020|RCD
11021|CBC
11021|CD
11021|DDF
11021|ECF
11021|OEW
11021|RCD
11022|CBC
11022|CD
11022|DDF
11022|ECF
11022|OEW
11022|RCD
11023|CBC
11023|CD
11023|DDF
11023|ECF
11023|OEW
11023|RCD
11048|CBC
11048|CD
11048|DDF
11048|ECF
11048|OEW
11048|RCD
11106|CBC
11106|CD
11106|DDF
11106|ECF
11106|OEW
11106|RCD
11108|CBC
11108|CD
11108|DDF
11108|ECF
11108|OEW
11108|RCD
11109|CBC
11109|CD
11109|DDF
11109|ECF
11109|OEW
11109|RCD
11110|CBC
11110|CD
11110|DDF
11110|ECF
11110|OEW
11110|RCD
11111|CBC
11111|CD
11111|DDF
11111|ECF
11111|OEW
11111|RCD
11112|CBC
11112|CD
11112|DDF
11112|ECF
11112|OEW
11112|RCD
11113|CBC
11113|CD
11113|DDF
11113|ECF
11113|OEW
11113|RCD
11114|CBC
11114|CD
11114|DDF
11114|ECF
11114|OEW
11114|RCD
11115|CBC
11115|CD
11115|DDF
11115|ECF
11115|OEW
11115|RCD
11236|CBC
11236|CD
11236|ECF
11236|OEW
11236|PC
11237|CBC
11237|CD
11237|ECF
11237|OEW
11237|PC
11238|CBC
11238|CD
11238|ECF
11238|OEW
11238|PC
11239|CBC
11239|CD
11239|ECF
11239|OEW
11239|PC
11240|CBC
11240|CD
11240|ECF
11240|OEW
11240|PC
11241|CBC
11241|CD
11241|ECF
11241|OEW
11241|PC
11242|CBC
11242|CD
11242|ECF
11242|OEW
11242|PC
11243|CBC
11243|CD
11243|ECF
11243|OEW
11243|PC
11244|CBC
11244|CD
11244|ECF
11244|OEW
11244|PC
11245|CBC
11245|CD
11245|ECF
11245|OEW
11245|PC
11246|CBC
11246|CD
11246|ECF
11246|OEW
11246|PC
11247|CBC
11247|CD
11247|ECF
11247|OEW
11247|PC
11248|CBC
11248|CD
11248|DDF
11248|ECF
11248|OEW
11248|PC
11250|CBC
11250|CD
11250|DDF
11250|ECF
11250|OEW
11250|PC
11251|CBC
11251|CD
11251|DDF
11251|ECF
11251|OEW
11251|PC
11252|CBC
11252|CD
11252|DDF
11252|ECF
11252|OEW
11252|PC
11253|CBC
11253|CD
11253|DDF
11253|ECF
11253|OEW
11253|PC
11254|CBC
11254|CD
11254|DDF
11254|ECF
11254|OEW
11254|PC
11255|CBC
11255|CD
11255|DDF
11255|ECF
11255|OEW
11255|PC
11256|CBC
11256|CD
11256|DDF
11256|ECF
11256|OEW
11256|PC
11257|CBC
11257|CD
11257|DDF
11257|ECF
11257|OEW
11257|PC
11258|CBC
11258|CD
11258|DDF
11258|ECF
11258|OEW
11258|PC
11259|CBC
11259|CD
11259|DDF
11259|ECF
11259|OEW
11259|PC
11260|CBC
11260|CD
11260|DDF
11260|ECF
11260|OEW
11260|PC
11261|CBC
11261|CD
11261|DDF
11261|ECF
11261|OEW
11261|PC
11262|CBC
11262|CD
11262|DDF
11262|ECF
11262|OEW
11262|PC
11263|CBC
11263|CD
11263|DDF
11263|ECF
11263|OEW
11263|PC
11264|CBC
11264|CD
11264|DDF
11264|ECF
11264|OEW
11264|PC
11265|CBC
11265|CD
11265|DDF
11265|ECF
11265|OEW
11265|PC
11266|CBC
11266|CD
11266|DDF
11266|ECF
11266|OEW
11266|PC
11267|CBC
11267|CD
11267|DDF
11267|ECF
11267|OEW
11267|PC
11268|CBC
11268|CD
11268|DDF
11268|ECF
11268|OEW
11268|PC
11269|CBC
11269|CD
11269|DDF
11269|ECF
11269|OEW
11269|PC
11270|CBC
11270|CD
11270|DDF
11270|ECF
11270|OEW
11270|PC
11271|CBC
11271|CD
11271|DDF
11271|ECF
11271|OEW
11271|PC
11272|CBC
11272|CD
11272|DDF
11272|ECF
11272|OEW
11272|PC
11273|CBC
11273|CD
11273|DDF
11273|ECF
11273|OEW
11273|PC
11274|CBC
11274|CD
11274|DDF
11274|ECF
11274|OEW
11274|PC
11275|CBC
11275|CD
11275|DDF
11275|ECF
11275|OEW
11275|PC
11276|CBC
11276|CD
11276|DDF
11276|ECF
11276|OEW
11276|PC
11277|CBC
11277|CD
11277|DDF
11277|ECF
11277|OEW
11277|PC
11278|CBC
11278|CD
11278|DDF
11278|ECF
11278|OEW
11278|PC
11279|CBC
11279|CD
11279|DDF
11279|ECF
11279|OEW
11279|PC
11280|CBC
11280|CD
11280|DDF
11280|ECF
11280|OEW
11280|PC
11281|CBC
11281|CD
11281|DDF
11281|ECF
11281|OEW
11281|PC
11283|CBC
11283|CD
11283|DDF
11283|ECF
11283|OEW
11283|PC
11284|CBC
11284|CD
11284|DDF
11284|ECF
11284|OEW
11284|PC
11285|CBC
11285|CD
11285|DDF
11285|ECF
11285|OEW
11285|PC
11286|CBC
11286|CD
11286|DDF
11286|ECF
11286|OEW
11286|PC
11287|CBC
11287|CD
11287|DDF
11287|ECF
11287|OEW
11287|PC
11288|CBC
11288|CD
11288|DDF
11288|ECF
11288|OEW
11288|PC
11289|CBC
11289|CD
11289|DDF
11289|ECF
11289|OEW
11289|PC
11290|CBC
11290|CD
11290|DDF
11290|ECF
11290|OEW
11290|PC
11291|CBC
11291|CD
11291|DDF
11291|ECF
11291|OEW
11291|PC
11292|CBC
11292|CD
11292|DDF
11292|ECF
11292|OEW
11292|PC
11293|CBC
11293|CD
11293|DDF
11293|ECF
11293|OEW
11293|PC
11356|CBC
11356|CD
11356|DDF
11356|ECF
11356|OEW
11356|RCD
11378|CBC
11378|CD
11378|DDF
11378|ECF
11378|OEW
11378|RCD
11385|CBC
11385|CD
11385|DDF
11385|ECF
11385|OEW
11385|RCD
11407|CBC
11407|CD
11407|DDF
11407|ECF
11407|OEW
11407|RCD
11408|CBC
11408|CD
11408|DDF
11408|ECF
11408|OEW
11408|RCD
11409|CBC
11409|CD
11409|DDF
11409|ECF
11409|OEW
11409|RCD
11419|CBC
11419|CD
11419|DDF
11419|ECF
11419|OEW
11419|RCD
11425|CBC
11425|CD
11425|DDF
11425|ECF
11425|OEW
11425|RCD
11426|CBC
11426|CD
11426|DDF
11426|ECF
11426|OEW
11426|RCD
11428|CBC
11428|CD
11428|DDF
11428|ECF
11428|OEW
11428|RCD
11433|CBC
11433|CD
11433|DDF
11433|ECF
11433|OEW
11433|RCD
11449|CBC
11449|CD
11449|DDF
11449|ECF
11449|OEW
11449|RCD
11453|CBC
11453|CD
11453|DDF
11453|ECF
11453|OEW
11453|RCD
11459|CBC
11459|CD
11459|DDF
11459|ECF
11459|OEW
11459|RCD
11463|CBC
11463|CD
11463|DDF
11463|ECF
11463|OEW
11463|RCD
11466|CBC
11466|CD
11466|DDF
11466|ECF
11466|OEW
11466|RCD
11491|CBC
11491|CD
11491|DDF
11491|ECF
11491|OEW
11491|RCD
11495|CBC
11495|CD
11495|DDF
11495|ECF
11495|OEW
11495|RCD
11515|CBC
11515|CD
11515|DDF
11515|ECF
11515|OEW
11515|RCD
11516|CBC
11516|CD
11516|DDF
11516|ECF
11516|OEW
11516|RCD
11517|CBC
11517|CD
11517|DDF
11517|ECF
11517|OEW
11517|RCD
11518|CBC
11518|CD
11518|DDF
11518|ECF
11518|OEW
11518|RCD
11519|CBC
11519|CD
11519|DDF
11519|ECF
11519|OEW
11519|RCD
11525|CBC
11525|CD
11525|DDF
11525|ECF
11525|OEW
11525|RCD
11527|CBC
11527|CD
11527|DDF
11527|ECF
11527|OEW
11527|RCD
11545|CBC
11545|CD
11545|DDF
11545|ECF
11545|OEW
11546|CBC
11546|CD
11546|DDF
11546|ECF
11546|OEW
11547|CBC
11547|CD
11547|DDF
11547|ECF
11547|OEW
11549|CBC
11549|CD
11549|DDF
11549|ECF
11549|OEW
11549|RCD
11550|CBC
11550|CD
11550|DDF
11550|ECF
11550|OEW
11550|RCD
11553|CBC
11553|CD
11553|DDF
11553|ECF
11553|OEW
11553|RCD
11574|CBC
11574|CD
11574|DDF
11574|ECF
11574|OEW
11574|RCD
11626|CBC
11626|CD
11626|DDF
11626|ECF
11626|OEW
11626|RCD
11635|CBC
11635|CD
11635|DDF
11635|ECF
11635|OEW
11635|RCD
11636|CBC
11636|CD
11636|DDF
11636|ECF
11636|OEW
11636|RCD
11637|CBC
11637|CD
11637|DDF
11637|ECF
11637|OEW
11637|RCD
11638|CBC
11638|CD
11638|DDF
11638|ECF
11638|OEW
11638|RCD
11639|CBC
11639|CD
11639|DDF
11639|ECF
11639|OEW
11639|RCD
11640|CBC
11640|CD
11640|DDF
11640|ECF
11640|OEW
11640|RCD
11641|CBC
11641|CD
11641|DDF
11641|ECF
11641|OEW
11641|RCD
11642|CBC
11642|CD
11642|DDF
11642|ECF
11642|OEW
11642|RCD
11643|CBC
11643|CD
11643|DDF
11643|ECF
11643|OEW
11643|RCD
11646|CBC
11646|CD
11646|DDF
11646|ECF
11646|OEW
11646|RCD
11651|CBC
11651|CD
11651|DDF
11651|ECF
11651|OEW
11651|RCD
11652|CBC
11652|CD
11652|DDF
11652|ECF
11652|OEW
11652|RCD
11654|CBC
11654|CD
11654|DDF
11654|ECF
11654|OEW
11654|RCD
11660|CBC
11660|CD
11660|DDF
11660|ECF
11660|OEW
11660|RCD
11661|CBC
11661|CD
11661|DDF
11661|ECF
11661|OEW
11661|RCD
11662|CBC
11662|CD
11662|DDF
11662|ECF
11662|OEW
11662|RCD
11664|RCD
11679|CBC
11679|CD
11679|DDF
11679|ECF
11679|OEW
11679|RCD
11709|RCD
11736|CBC
11736|CD
11736|DDF
11736|ECF
11736|OEW
11736|RCD
11737|CBC
11737|CD
11737|DDF
11737|ECF
11737|OEW
11737|RCD
11745|CBC
11745|CD
11745|DDF
11745|ECF
11745|OEW
11745|RCD
11755|CBC
11755|CD
11755|DDF
11755|ECF
11755|OEW
11755|RCD
11756|CBC
11756|CD
11756|DDF
11756|ECF
11756|OEW
11756|RCD
11757|CBC
11757|CD
11757|DDF
11757|ECF
11757|OEW
11757|RCD
11758|CBC
11758|CD
11758|DDF
11758|ECF
11758|OEW
11758|RCD
11759|CBC
11759|CD
11759|DDF
11759|ECF
11759|OEW
11759|RCD
11761|CBC
11761|CD
11761|DDF
11761|ECF
11761|OEW
11761|RCD
11763|CBC
11763|CD
11763|DDF
11763|ECF
11763|OEW
11763|RCD
11764|CBC
11764|CD
11764|DDF
11764|ECF
11764|OEW
11764|RCD
11767|CBC
11767|CD
11767|DDF
11767|ECF
11767|OEW
11767|RCD
11772|CBC
11772|CD
11772|DDF
11772|ECF
11772|OEW
11772|RCD
11773|CBC
11773|CD
11773|DDF
11773|ECF
11773|OEW
11773|RCD
11774|CBC
11774|CD
11774|DDF
11774|ECF
11774|OEW
11774|RCD
11775|CBC
11775|CD
11775|DDF
11775|ECF
11775|OEW
11775|RCD
11776|CBC
11776|CD
11776|DDF
11776|ECF
11776|OEW
11776|RCD
11777|CBC
11777|CD
11777|DDF
11777|ECF
11777|OEW
11777|RCD
11778|CBC
11778|CD
11778|DDF
11778|ECF
11778|OEW
11778|RCD
11779|CBC
11779|CD
11779|DDF
11779|ECF
11779|OEW
11779|RCD
11780|CBC
11780|CD
11780|DDF
11780|ECF
11780|OEW
11780|RCD
11781|CBC
11781|CD
11781|DDF
11781|ECF
11781|OEW
11781|RCD
11782|CBC
11782|CD
11782|DDF
11782|ECF
11782|OEW
11782|RCD
11783|CBC
11783|CD
11783|DDF
11783|ECF
11783|OEW
11783|RCD
11784|CBC
11784|CD
11784|DDF
11784|ECF
11784|OEW
11784|RCD
11785|CBC
11785|CD
11785|DDF
11785|ECF
11785|OEW
11785|RCD
11787|CBC
11787|CD
11787|DDF
11787|ECF
11787|OEW
11787|RCD
11788|CBC
11788|CD
11788|DDF
11788|ECF
11788|OEW
11788|RCD
11789|CBC
11789|CD
11789|DDF
11789|ECF
11789|OEW
11789|RCD
11790|CBC
11790|CD
11790|DDF
11790|ECF
11790|OEW
11790|RCD
11791|CBC
11791|CD
11791|DDF
11791|ECF
11791|OEW
11791|RCD
11792|CBC
11792|CD
11792|DDF
11792|ECF
11792|OEW
11792|RCD
11793|CBC
11793|CD
11793|DDF
11793|ECF
11793|OEW
11793|RCD
11794|CBC
11794|CD
11794|DDF
11794|ECF
11794|OEW
11794|RCD
11795|CBC
11795|CD
11795|DDF
11795|ECF
11795|OEW
11795|RCD
11798|CBC
11798|CD
11798|DDF
11798|ECF
11798|OEW
11798|RCD
11805|CBC
11805|CD
11805|DDF
11805|ECF
11805|OEW
11805|RCD
11810|CBC
11810|CD
11810|DDF
11810|ECF
11810|OEW
11810|RCD
11811|CBC
11811|CD
11811|DDF
11811|ECF
11811|OEW
11811|RCD
11814|CBC
11814|CD
11814|DDF
11814|ECF
11814|OEW
11814|RCD
11816|CBC
11816|CD
11816|DDF
11816|ECF
11816|OEW
11816|RCD
11817|CBC
11817|CD
11817|DDF
11817|ECF
11817|OEW
11817|RCD
11846|CBC
11846|CD
11846|DDF
11846|ECF
11846|OEW
11846|RCD
11851|CBC
11851|CD
11851|DDF
11851|ECF
11851|OEW
11851|RCD
11852|CBC
11852|CD
11852|DDF
11852|ECF
11852|OEW
11852|RCD
11853|CBC
11853|CD
11853|DDF
11853|ECF
11853|OEW
11853|RCD
11856|CBC
11856|CD
11856|DDF
11856|ECF
11856|OEW
11856|RCD
11858|CBC
11858|CD
11858|DDF
11858|ECF
11858|OEW
11858|RCD
11859|CBC
11859|CD
11859|DDF
11859|ECF
11859|OEW
11859|RCD
11861|CBC
11861|CD
11861|DDF
11861|ECF
11861|OEW
11861|RCD
11864|CBC
11864|CD
11864|DDF
11864|ECF
11864|OEW
11864|RCD
11865|CBC
11865|CD
11865|DDF
11865|ECF
11865|OEW
11865|RCD
11867|CBC
11867|CD
11867|DDF
11867|ECF
11867|OEW
11867|RCD
11868|CBC
11868|CD
11868|DDF
11868|ECF
11868|OEW
11868|RCD
11869|CBC
11869|CD
11869|DDF
11869|ECF
11869|OEW
11869|RCD
11870|CBC
11870|CD
11870|DDF
11870|ECF
11870|OEW
11870|RCD
11871|CBC
11871|CD
11871|DDF
11871|ECF
11871|OEW
11871|RCD
11872|CBC
11872|CD
11872|DDF
11872|ECF
11872|OEW
11872|RCD
11873|CBC
11873|CD
11873|DDF
11873|ECF
11873|OEW
11873|RCD
11881|CBC
11881|CD
11881|DDF
11881|ECF
11881|OEW
11881|RCD
11890|CBC
11890|CD
11890|DDF
11890|ECF
11890|OEW
11890|RCD
11923|CBC
11923|CD
11923|DDF
11923|ECF
11923|OEW
11923|RCD
11924|CBC
11924|CD
11924|DDF
11924|ECF
11924|OEW
11924|RCD
11925|CBC
11925|CD
11925|DDF
11925|ECF
11925|OEW
11925|RCD
11926|CBC
11926|CD
11926|DDF
11926|ECF
11926|OEW
11926|RCD
11931|CBC
11931|CD
11931|DDF
11931|ECF
11931|OEW
11931|RCD
11932|CBC
11932|CD
11932|DDF
11932|ECF
11932|OEW
11932|RCD
11935|CBC
11935|CD
11935|DDF
11935|ECF
11935|OEW
11935|RCD
11936|CBC
11936|CD
11936|DDF
11936|ECF
11936|OEW
11936|RCD
11946|CBC
11946|CD
11946|DDF
11946|ECF
11946|OEW
11946|RCD
11948|CBC
11948|CD
11948|DDF
11948|ECF
11948|OEW
11948|RCD
11949|CBC
11949|CD
11949|DDF
11949|ECF
11949|OEW
11949|RCD
11950|CBC
11950|CD
11950|DDF
11950|ECF
11950|OEW
11950|RCD
11956|CBC
11956|CD
11956|DDF
11956|ECF
11956|OEW
11956|RCD
11970|CBC
11970|CD
11970|DDF
11970|ECF
11970|OEW
11970|RCD
11971|CBC
11971|CD
11971|DDF
11971|ECF
11971|OEW
11971|RCD
11972|CBC
11972|CD
11972|DDF
11972|ECF
11972|OEW
11972|RCD
11973|CBC
11973|CD
11973|DDF
11973|ECF
11973|OEW
11973|RCD
11974|CBC
11974|CD
11974|DDF
11974|ECF
11974|OEW
11974|RCD
11976|CBC
11976|CD
11976|DDF
11976|ECF
11976|OEW
11976|RCD
11977|CBC
11977|CD
11977|DDF
11977|ECF
11977|OEW
11977|RCD
11978|CBC
11978|CD
11978|DDF
11978|ECF
11978|OEW
11978|RCD
11979|CBC
11979|CD
11979|DDF
11979|ECF
11979|OEW
11979|RCD
11980|CBC
11980|CD
11980|DDF
11980|ECF
11980|OEW
11980|RCD
11981|CBC
11981|CD
11981|DDF
11981|ECF
11981|OEW
11981|RCD
11982|CBC
11982|CD
11982|DDF
11982|ECF
11982|OEW
11982|RCD
11984|CBC
11984|CD
11984|DDF
11984|ECF
11984|OEW
11984|RCD
11985|CBC
11985|CD
11985|DDF
11985|ECF
11985|OEW
11985|RCD
11986|CBC
11986|CD
11986|DDF
11986|ECF
11986|OEW
11986|RCD
11987|CBC
11987|CD
11987|DDF
11987|ECF
11987|OEW
11987|RCD
11988|CBC
11988|CD
11988|DDF
11988|ECF
11988|OEW
11988|RCD
11989|CBC
11989|CD
11989|DDF
11989|ECF
11989|OEW
11989|RCD
11990|CBC
11990|CD
11990|DDF
11990|ECF
11990|OEW
11990|RCD
11991|CBC
11991|CD
11991|DDF
11991|ECF
11991|OEW
11991|RCD
11992|CBC
11992|CD
11992|DDF
11992|ECF
11992|OEW
11992|RCD
11993|CBC
11993|CD
11993|DDF
11993|ECF
11993|OEW
11993|RCD
11994|CBC
11994|CD
11994|DDF
11994|ECF
11994|OEW
11994|RCD
11995|CBC
11995|CD
11995|DDF
11995|ECF
11995|OEW
11995|RCD
11996|CBC
11996|CD
11996|DDF
11996|ECF
11996|OEW
11996|RCD
11997|CBC
11997|CD
11997|DDF
11997|ECF
11997|OEW
11997|RCD
11998|CBC
11998|CD
11998|DDF
11998|ECF
11998|OEW
11998|RCD
11999|CBC
11999|CD
11999|DDF
11999|ECF
11999|OEW
11999|RCD
12000|CBC
12000|CD
12000|DDF
12000|ECF
12000|OEW
12000|RCD
12001|CBC
12001|CD
12001|DDF
12001|ECF
12001|OEW
12001|RCD
12002|CBC
12002|CD
12002|DDF
12002|ECF
12002|OEW
12002|RCD
12003|CBC
12003|CD
12003|DDF
12003|ECF
12003|OEW
12003|RCD
12004|CBC
12004|CD
12004|DDF
12004|ECF
12004|OEW
12004|RCD
12005|CBC
12005|CD
12005|DDF
12005|ECF
12005|OEW
12005|RCD
12006|CBC
12006|CD
12006|DDF
12006|ECF
12006|OEW
12006|RCD
12007|CBC
12007|CD
12007|DDF
12007|ECF
12007|OEW
12007|RCD
12008|CBC
12008|CD
12008|DDF
12008|ECF
12008|OEW
12008|RCD
12009|CBC
12009|CD
12009|DDF
12009|ECF
12009|OEW
12009|RCD
12010|CBC
12010|CD
12010|DDF
12010|ECF
12010|OEW
12010|RCD
12011|CBC
12011|CD
12011|DDF
12011|ECF
12011|OEW
12011|RCD
12012|CBC
12012|CD
12012|DDF
12012|ECF
12012|OEW
12012|RCD
12013|CBC
12013|CD
12013|DDF
12013|ECF
12013|OEW
12013|RCD
12014|CBC
12014|CD
12014|DDF
12014|ECF
12014|OEW
12014|RCD
12015|CBC
12015|CD
12015|DDF
12015|ECF
12015|OEW
12015|RCD
12016|CBC
12016|CD
12016|DDF
12016|ECF
12016|OEW
12016|RCD
12017|CBC
12017|CD
12017|DDF
12017|ECF
12017|OEW
12017|RCD
12018|CBC
12018|CD
12018|DDF
12018|ECF
12018|OEW
12018|RCD
12019|CBC
12019|CD
12019|DDF
12019|ECF
12019|OEW
12019|RCD
12020|CBC
12020|CD
12020|DDF
12020|ECF
12020|OEW
12020|RCD
12021|CBC
12021|CD
12021|DDF
12021|ECF
12021|OEW
12021|RCD
12022|CBC
12022|CD
12022|DDF
12022|ECF
12022|OEW
12022|RCD
12023|CBC
12023|CD
12023|DDF
12023|ECF
12023|OEW
12023|RCD
12024|CBC
12024|CD
12024|DDF
12024|ECF
12024|OEW
12024|RCD
12025|CBC
12025|CD
12025|DDF
12025|ECF
12025|OEW
12025|RCD
12026|CBC
12026|CD
12026|DDF
12026|ECF
12026|OEW
12026|RCD
12027|CBC
12027|CD
12027|DDF
12027|ECF
12027|OEW
12027|RCD
12028|CBC
12028|CD
12028|DDF
12028|ECF
12028|OEW
12028|RCD
12029|CBC
12029|CD
12029|DDF
12029|ECF
12029|OEW
12029|RCD
12030|CBC
12030|CD
12030|DDF
12030|ECF
12030|OEW
12030|RCD
12031|CBC
12031|CD
12031|DDF
12031|ECF
12031|OEW
12031|RCD
12032|CBC
12032|CD
12032|DDF
12032|ECF
12032|OEW
12032|RCD
12033|CBC
12033|CD
12033|DDF
12033|ECF
12033|OEW
12033|RCD
12034|CBC
12034|CD
12034|DDF
12034|ECF
12034|OEW
12034|RCD
12035|CBC
12035|CD
12035|DDF
12035|ECF
12035|OEW
12035|RCD
12036|CBC
12036|CD
12036|DDF
12036|ECF
12036|OEW
12036|RCD
12037|CBC
12037|CD
12037|DDF
12037|ECF
12037|OEW
12037|RCD
12038|CBC
12038|CD
12038|DDF
12038|ECF
12038|OEW
12038|RCD
12039|CBC
12039|CD
12039|DDF
12039|ECF
12039|OEW
12039|RCD
12040|CBC
12040|CD
12040|DDF
12040|ECF
12040|OEW
12040|RCD
12041|CBC
12041|CD
12041|DDF
12041|ECF
12041|OEW
12041|RCD
12042|CBC
12042|CD
12042|DDF
12042|ECF
12042|OEW
12042|RCD
12043|CBC
12043|CD
12043|DDF
12043|ECF
12043|OEW
12043|RCD
12044|CBC
12044|CD
12044|DDF
12044|ECF
12044|OEW
12044|RCD
12045|CBC
12045|CD
12045|DDF
12045|ECF
12045|OEW
12045|RCD
12047|CBC
12047|CD
12047|DDF
12047|ECF
12047|OEW
12047|RCD
12048|CBC
12048|CD
12048|DDF
12048|ECF
12048|OEW
12048|RCD
12049|CBC
12049|CD
12049|DDF
12049|ECF
12049|OEW
12049|RCD
12050|CBC
12050|CD
12050|DDF
12050|ECF
12050|OEW
12050|RCD
12051|CBC
12051|CD
12051|DDF
12051|ECF
12051|OEW
12051|RCD
12052|CBC
12052|CD
12052|DDF
12052|ECF
12052|OEW
12052|RCD
12056|CBC
12056|CD
12056|DDF
12056|ECF
12056|OEW
12056|RCD
12057|CBC
12057|CD
12057|DDF
12057|ECF
12057|OEW
12057|RCD
12059|CBC
12059|CD
12059|DDF
12059|ECF
12059|OEW
12059|RCD
12070|RCD
12071|CBC
12071|CD
12071|DDF
12071|ECF
12071|OEW
12071|RCD
12073|CBC
12073|CD
12073|DDF
12073|ECF
12073|OEW
12073|RCD
12074|CBC
12074|CD
12074|DDF
12074|ECF
12074|OEW
12074|RCD
12075|CBC
12075|CD
12075|DDF
12075|ECF
12075|OEW
12075|RCD
12076|CBC
12076|CD
12076|DDF
12076|ECF
12076|OEW
